InvoiceNo,StockCode,Quantity,UnitPrice,Country,id_data
537137,20728,3,1.65,United Kingdom,8547
537137,20723,4,0.85,United Kingdom,8548
537137,85099F,1,1.95,United Kingdom,8549
537137,20727,2,1.65,United Kingdom,8550
537137,22379,20,2.1,United Kingdom,8551
537138,22571,6,0.85,United Kingdom,8552
537138,22572,8,0.85,United Kingdom,8553
537138,22577,6,0.85,United Kingdom,8554
537138,22154,10,0.42,United Kingdom,8555
537138,84029G,3,3.75,United Kingdom,8556
537138,22114,2,3.95,United Kingdom,8557
537138,22835,2,4.65,United Kingdom,8558
537138,22082,5,1.65,United Kingdom,8559
537138,21733,3,2.95,United Kingdom,8560
537138,85123A,3,2.95,United Kingdom,8561
537138,22732,5,1.25,United Kingdom,8562
537138,22733,5,1.25,United Kingdom,8563
537138,22738,3,1.65,United Kingdom,8564
537138,22736,3,1.65,United Kingdom,8565
537138,22737,3,1.65,United Kingdom,8566
537138,22739,5,1.65,United Kingdom,8567
537138,35954,30,0.42,United Kingdom,8568
537138,35957,30,0.42,United Kingdom,8569
537138,22436,6,0.65,United Kingdom,8570
537138,22439,10,0.65,United Kingdom,8571
537138,22434,4,1.95,United Kingdom,8572
537138,84508C,4,2.55,United Kingdom,8573
537138,84508B,4,2.55,United Kingdom,8574
537138,22746,2,2.1,United Kingdom,8575
537138,22745,2,2.1,United Kingdom,8576
537138,22748,2,2.1,United Kingdom,8577
537138,84754,12,1.25,United Kingdom,8578
537138,22909,8,0.85,United Kingdom,8579
537138,22801,4,3.75,United Kingdom,8580
537138,22173,2,2.95,United Kingdom,8581
537138,22795,2,6.75,United Kingdom,8582
537138,22086,4,2.95,United Kingdom,8583
537138,22910,6,2.95,United Kingdom,8584
537139,22423,1,12.75,United Kingdom,8585
537139,22595,12,0.85,United Kingdom,8586
537139,22574,12,0.85,United Kingdom,8587
537140,M,1,0.42,United Kingdom,8588
537140,M,1,0.85,United Kingdom,8589
537140,90086,1,0.85,United Kingdom,8590
537140,84827,1,0.65,United Kingdom,8591
537140,62018,1,1.95,United Kingdom,8592
537140,22488,1,1.65,United Kingdom,8593
537140,20685,1,7.95,United Kingdom,8594
537140,16011,5,0.21,United Kingdom,8595
537140,85179A,1,4.65,United Kingdom,8596
537140,22669,2,2.95,United Kingdom,8597
537140,22352,1,2.55,United Kingdom,8598
537140,22477,2,1.25,United Kingdom,8599
537140,22633,1,2.1,United Kingdom,8600
537140,21785,1,0.85,United Kingdom,8601
537140,21786,1,0.42,United Kingdom,8602
537140,21787,1,0.85,United Kingdom,8603
537140,21982,3,0.29,United Kingdom,8604
537140,20973,4,0.65,United Kingdom,8605
537140,22174,1,1.65,United Kingdom,8606
537140,21650,2,0.65,United Kingdom,8607
537140,22951,1,0.55,United Kingdom,8608
537140,21650,3,0.65,United Kingdom,8609
537140,84874B,1,1.65,United Kingdom,8610
537140,21790,1,0.85,United Kingdom,8611
537140,22181,1,0.85,United Kingdom,8612
537140,21650,1,0.65,United Kingdom,8613
537140,22616,1,0.29,United Kingdom,8614
537140,22554,1,1.65,United Kingdom,8615
537140,21916,1,0.42,United Kingdom,8616
537140,85178,1,1.25,United Kingdom,8617
537140,84827,1,0.65,United Kingdom,8618
537140,22632,1,2.1,United Kingdom,8619
537140,22586,2,0.85,United Kingdom,8620
537140,22865,1,2.1,United Kingdom,8621
537140,22071,1,3.75,United Kingdom,8622
537140,22866,1,2.1,United Kingdom,8623
537140,22867,1,2.1,United Kingdom,8624
537140,22632,1,2.1,United Kingdom,8625
537140,22633,1,2.1,United Kingdom,8626
537141,84947,6,1.25,United Kingdom,8627
537141,21326,12,0.65,United Kingdom,8628
537141,22083,3,2.95,United Kingdom,8629
537141,22910,1,2.95,United Kingdom,8630
537141,22086,10,2.95,United Kingdom,8631
537141,22910,4,2.95,United Kingdom,8632
537141,21808,12,3.75,United Kingdom,8633
537141,22460,6,1.25,United Kingdom,8634
537141,22727,1,3.75,United Kingdom,8635
537141,22728,1,3.75,United Kingdom,8636
537141,22865,5,2.1,United Kingdom,8637
537141,22866,5,2.1,United Kingdom,8638
537141,22632,5,2.1,United Kingdom,8639
537141,22865,2,2.1,United Kingdom,8640
537141,22867,5,2.1,United Kingdom,8641
537141,22865,3,2.1,United Kingdom,8642
537141,22725,3,3.75,United Kingdom,8643
537141,22727,9,3.75,United Kingdom,8644
537141,22728,4,3.75,United Kingdom,8645
537141,22730,4,3.75,United Kingdom,8646
537141,22726,8,3.75,United Kingdom,8647
537141,21481,1,2.95,United Kingdom,8648
537141,22193,1,8.5,United Kingdom,8649
537141,22191,1,8.5,United Kingdom,8650
537141,22192,1,8.5,United Kingdom,8651
537141,22733,5,1.25,United Kingdom,8652
537141,22424,2,12.75,United Kingdom,8653
537141,84030E,3,4.25,United Kingdom,8654
537141,21485,1,4.95,United Kingdom,8655
537141,21481,3,2.95,United Kingdom,8656
537141,21484,5,3.45,United Kingdom,8657
537141,22111,5,4.95,United Kingdom,8658
537141,21485,4,4.95,United Kingdom,8659
537141,21479,3,3.75,United Kingdom,8660
537141,22626,1,8.5,United Kingdom,8661
537141,22627,1,8.5,United Kingdom,8662
537141,22624,1,8.5,United Kingdom,8663
537141,22625,1,8.5,United Kingdom,8664
537141,82482,6,2.55,United Kingdom,8665
537141,20713,3,1.95,United Kingdom,8666
537141,22745,2,2.1,United Kingdom,8667
537141,22746,2,2.1,United Kingdom,8668
537141,22748,2,2.1,United Kingdom,8669
537141,22747,2,2.1,United Kingdom,8670
537142,22844,1,8.5,United Kingdom,8671
537142,82582,1,2.1,United Kingdom,8672
537142,82578,1,0.55,United Kingdom,8673
537142,22674,1,1.25,United Kingdom,8674
537142,22809,1,2.95,United Kingdom,8675
537142,22810,1,2.95,United Kingdom,8676
537142,85167B,1,4.25,United Kingdom,8677
537142,84836,1,1.25,United Kingdom,8678
537142,47566,1,4.65,United Kingdom,8679
537142,22669,2,2.95,United Kingdom,8680
537142,22578,1,0.85,United Kingdom,8681
537142,21669,1,1.25,United Kingdom,8682
537142,22585,1,1.25,United Kingdom,8683
537142,22469,1,1.65,United Kingdom,8684
537142,22190,1,2.1,United Kingdom,8685
C537143,20685,-1,7.95,United Kingdom,8686
537144,84352,1,16.95,United Kingdom,8687
537144,22480,2,1.25,United Kingdom,8688
537144,22364,1,2.95,United Kingdom,8689
537144,85152,1,2.1,United Kingdom,8690
537144,21158,1,1.45,United Kingdom,8691
537144,21165,1,1.69,United Kingdom,8692
537144,21163,1,1.45,United Kingdom,8693
537144,21174,1,1.95,United Kingdom,8694
537144,22412,1,2.1,United Kingdom,8695
537144,22112,1,4.95,United Kingdom,8696
537144,22109,1,3.75,United Kingdom,8697
537144,84569D,1,1.25,United Kingdom,8698
537144,21169,1,1.69,United Kingdom,8699
537144,15060B,1,3.75,United Kingdom,8700
537144,85014B,1,5.95,United Kingdom,8701
537144,84744,1,1.25,United Kingdom,8702
537144,22906,2,1.65,United Kingdom,8703
537144,21901,1,0.65,United Kingdom,8704
537144,21900,2,0.65,United Kingdom,8705
537144,21882,1,0.65,United Kingdom,8706
537144,72051S,4,0.42,United Kingdom,8707
537144,22100,1,1.25,United Kingdom,8708
537144,22952,2,0.55,United Kingdom,8709
537144,21504,12,0.42,United Kingdom,8710
537144,84378,1,1.25,United Kingdom,8711
537144,72800E,3,2.55,United Kingdom,8712
537144,72799E,3,2.95,United Kingdom,8713
537144,72799F,2,2.95,United Kingdom,8714
537144,21181,1,2.1,United Kingdom,8715
537144,22086,1,2.95,United Kingdom,8716
537144,21326,12,0.65,United Kingdom,8717
537144,22551,1,1.65,United Kingdom,8718
537144,22553,1,1.65,United Kingdom,8719
537144,84596E,1,1.25,United Kingdom,8720
537144,84596G,1,1.25,United Kingdom,8721
537144,22327,1,2.95,United Kingdom,8722
537144,22328,1,2.95,United Kingdom,8723
537144,22470,1,2.95,United Kingdom,8724
537144,22469,2,1.65,United Kingdom,8725
537144,21864,1,2.1,United Kingdom,8726
537144,22953,1,1.25,United Kingdom,8727
537144,82551,1,1.45,United Kingdom,8728
537144,22086,1,2.95,United Kingdom,8729
537144,22910,1,2.95,United Kingdom,8730
537144,85123A,1,2.95,United Kingdom,8731
537144,22197,4,0.85,United Kingdom,8732
537144,20764,1,3.75,United Kingdom,8733
537144,22294,1,1.25,United Kingdom,8734
537144,22095,1,1.25,United Kingdom,8735
537144,22186,1,2.95,United Kingdom,8736
537144,21427,1,2.1,United Kingdom,8737
537144,21592,1,1.25,United Kingdom,8738
537144,21588,1,2.55,United Kingdom,8739
537144,22659,1,1.95,United Kingdom,8740
537144,22190,1,2.1,United Kingdom,8741
537144,22297,2,1.25,United Kingdom,8742
537144,22294,1,1.25,United Kingdom,8743
537144,22296,2,1.65,United Kingdom,8744
537144,22295,3,1.65,United Kingdom,8745
537144,22437,2,0.85,United Kingdom,8746
537144,22198,2,1.65,United Kingdom,8747
537144,22779,1,4.25,United Kingdom,8748
537144,22435,2,1.25,United Kingdom,8749
537144,84535B,1,0.65,United Kingdom,8750
537144,84536B,1,0.42,United Kingdom,8751
537144,22867,3,2.1,United Kingdom,8752
537144,22633,2,2.1,United Kingdom,8753
537144,22865,3,2.1,United Kingdom,8754
537144,22866,1,2.1,United Kingdom,8755
537144,22784,1,4.95,United Kingdom,8756
537144,22278,1,4.95,United Kingdom,8757
537144,47579,1,2.1,United Kingdom,8758
537144,21882,1,0.65,United Kingdom,8759
537144,47566B,1,4.65,United Kingdom,8760
537144,21623,2,9.95,United Kingdom,8761
537144,21726,1,0.85,United Kingdom,8762
537144,21723,1,0.85,United Kingdom,8763
537144,22553,2,1.65,United Kingdom,8764
537144,21881,1,0.65,United Kingdom,8765
537144,21882,1,0.65,United Kingdom,8766
537144,22553,1,1.65,United Kingdom,8767
537144,22551,1,1.65,United Kingdom,8768
537144,22557,2,1.65,United Kingdom,8769
537144,22759,3,1.65,United Kingdom,8770
537144,21110,1,6.75,United Kingdom,8771
537144,22100,1,1.25,United Kingdom,8772
537144,22095,1,1.25,United Kingdom,8773
537144,35953,24,1.25,United Kingdom,8774
537144,21985,12,0.29,United Kingdom,8775
537144,21967,12,0.29,United Kingdom,8776
537144,21581,1,2.25,United Kingdom,8777
537144,21677,1,0.85,United Kingdom,8778
537144,21679,2,0.85,United Kingdom,8779
537144,84051,4,0.85,United Kingdom,8780
537144,21187,2,1.65,United Kingdom,8781
537144,22086,1,2.95,United Kingdom,8782
537144,35471D,1,1.25,United Kingdom,8783
537144,84534B,1,0.85,United Kingdom,8784
537144,21563,2,2.95,United Kingdom,8785
537144,22730,1,3.75,United Kingdom,8786
537144,22158,1,2.95,United Kingdom,8787
537144,85099B,1,1.95,United Kingdom,8788
537144,85099F,1,1.95,United Kingdom,8789
537144,21930,1,1.95,United Kingdom,8790
537144,21931,1,1.95,United Kingdom,8791
537153,84836,12,1.25,United Kingdom,8792
537153,21014,24,0.85,United Kingdom,8793
537153,21888,6,3.75,United Kingdom,8794
537153,22975,12,1.25,United Kingdom,8795
537153,22976,12,1.25,United Kingdom,8796
537153,22955,1,2.1,United Kingdom,8797
537153,21703,10,0.42,United Kingdom,8798
537153,85135B,3,7.95,United Kingdom,8799
537153,22960,2,4.25,United Kingdom,8800
537153,22972,6,1.65,United Kingdom,8801
537153,22974,6,1.65,United Kingdom,8802
537153,22920,12,0.65,United Kingdom,8803
537153,22633,1,2.1,United Kingdom,8804
537153,22917,12,0.65,United Kingdom,8805
537153,22941,6,8.5,United Kingdom,8806
537153,22916,12,0.65,United Kingdom,8807
537153,22918,12,0.65,United Kingdom,8808
537153,22357,4,4.25,United Kingdom,8809
537153,21912,6,3.75,United Kingdom,8810
537153,22550,6,3.75,United Kingdom,8811
537153,21025,10,1.25,United Kingdom,8812
537153,22816,48,0.42,United Kingdom,8813
537153,22759,6,1.65,United Kingdom,8814
537153,22141,6,2.1,United Kingdom,8815
537153,21918,17,0.42,United Kingdom,8816
537153,22560,8,1.25,United Kingdom,8817
537153,21889,10,1.25,United Kingdom,8818
537153,22867,9,2.1,United Kingdom,8819
537153,22865,8,2.1,United Kingdom,8820
537153,22489,10,0.42,United Kingdom,8821
537153,21918,3,0.42,United Kingdom,8822
537153,22295,12,1.65,United Kingdom,8823
537153,22913,2,4.95,United Kingdom,8824
537153,22914,3,4.95,United Kingdom,8825
537153,21696,6,2.95,United Kingdom,8826
537153,22362,16,2.95,United Kingdom,8827
537153,22955,7,2.1,United Kingdom,8828
537153,22034,3,0.42,United Kingdom,8829
537153,84692,1,0.42,United Kingdom,8830
537153,35598B,1,2.95,United Kingdom,8831
537153,22566,1,0.85,United Kingdom,8832
537153,21696,6,2.95,United Kingdom,8833
537153,85135B,1,7.95,United Kingdom,8834
537153,22818,48,0.42,United Kingdom,8835
537153,22943,6,4.95,United Kingdom,8836
537154,22837,18,4.65,United Kingdom,8837
537154,22113,18,3.75,United Kingdom,8838
537154,22865,24,2.1,United Kingdom,8839
537154,22867,10,2.1,United Kingdom,8840
537154,22834,14,2.1,United Kingdom,8841
537154,22969,36,1.45,United Kingdom,8842
537154,84029G,6,3.75,United Kingdom,8843
537154,21479,8,3.75,United Kingdom,8844
537154,22727,1,3.75,United Kingdom,8845
537154,84029E,3,3.75,United Kingdom,8846
537154,22666,12,2.95,United Kingdom,8847
537154,22352,3,2.55,United Kingdom,8848
537154,21559,4,2.55,United Kingdom,8849
537154,20914,4,2.95,United Kingdom,8850
537154,22624,4,8.5,United Kingdom,8851
537154,82494L,6,2.95,United Kingdom,8852
537154,84406B,8,3.25,United Kingdom,8853
537154,82482,6,2.55,United Kingdom,8854
537154,37370,12,1.25,United Kingdom,8855
537154,22988,5,1.25,United Kingdom,8856
537154,82494L,6,2.95,United Kingdom,8857
537154,22625,4,8.5,United Kingdom,8858
537154,82482,6,2.55,United Kingdom,8859
537154,22192,1,8.5,United Kingdom,8860
537154,22193,1,8.5,United Kingdom,8861
537154,22727,1,3.75,United Kingdom,8862
537154,22726,5,3.75,United Kingdom,8863
537154,22727,1,3.75,United Kingdom,8864
537154,22727,2,3.75,United Kingdom,8865
537154,22728,3,3.75,United Kingdom,8866
537154,22729,2,3.75,United Kingdom,8867
537154,22633,2,2.1,United Kingdom,8868
537154,22866,5,2.1,United Kingdom,8869
537154,82483,16,4.95,United Kingdom,8870
537154,85099B,20,1.95,United Kingdom,8871
537154,85099C,10,1.95,United Kingdom,8872
537154,22467,4,2.55,United Kingdom,8873
537154,22748,1,2.1,United Kingdom,8874
537154,22747,1,2.1,United Kingdom,8875
537154,22746,1,2.1,United Kingdom,8876
537154,22745,1,2.1,United Kingdom,8877
537154,22900,10,2.95,United Kingdom,8878
537154,22654,4,5.95,United Kingdom,8879
537154,22198,2,1.65,United Kingdom,8880
537154,22376,2,4.25,United Kingdom,8881
537154,22374,2,4.25,United Kingdom,8882
537154,22371,2,4.25,United Kingdom,8883
537154,22645,4,1.45,United Kingdom,8884
537154,22644,4,1.45,United Kingdom,8885
537154,22646,4,1.45,United Kingdom,8886
537154,79321,4,4.95,United Kingdom,8887
537154,22141,1,2.1,United Kingdom,8888
537154,22747,1,2.1,United Kingdom,8889
537154,22746,1,2.1,United Kingdom,8890
537154,22748,1,2.1,United Kingdom,8891
537154,21787,1,0.85,United Kingdom,8892
537154,22745,1,2.1,United Kingdom,8893
537154,22147,1,1.45,United Kingdom,8894
537154,22742,1,2.95,United Kingdom,8895
537154,22563,1,1.25,United Kingdom,8896
537154,22910,1,2.95,United Kingdom,8897
537154,20977,1,1.25,United Kingdom,8898
537154,22086,1,2.95,United Kingdom,8899
537154,85099C,10,1.95,United Kingdom,8900
537155,62018,1,1.95,United Kingdom,8901
537155,20674,1,1.25,United Kingdom,8902
537155,22952,2,0.55,United Kingdom,8903
537155,21785,1,0.85,United Kingdom,8904
537155,21786,1,0.42,United Kingdom,8905
537155,20980,1,1.25,United Kingdom,8906
537155,20978,1,1.25,United Kingdom,8907
537155,20982,6,0.85,United Kingdom,8908
537155,10133,3,0.85,United Kingdom,8909
537155,21479,1,3.75,United Kingdom,8910
537155,21889,2,1.25,United Kingdom,8911
537155,22100,1,1.25,United Kingdom,8912
537155,85179A,2,4.65,United Kingdom,8913
537155,84827,1,0.65,United Kingdom,8914
537155,21544,1,0.85,United Kingdom,8915
537155,21785,1,0.85,United Kingdom,8916
537155,22327,1,2.95,United Kingdom,8917
537155,21786,1,0.42,United Kingdom,8918
537155,84827,1,0.65,United Kingdom,8919
537155,20754,1,2.1,United Kingdom,8920
537155,22095,1,1.25,United Kingdom,8921
537155,21902,1,0.65,United Kingdom,8922
537155,22865,1,2.1,United Kingdom,8923
537155,22983,12,0.42,United Kingdom,8924
537155,22633,2,2.1,United Kingdom,8925
537155,22553,1,1.65,United Kingdom,8926
537155,21427,2,2.1,United Kingdom,8927
537155,21581,1,2.25,United Kingdom,8928
537155,22744,1,2.95,United Kingdom,8929
537155,35954,8,0.42,United Kingdom,8930
537155,35958,4,0.85,United Kingdom,8931
537155,21930,1,1.95,United Kingdom,8932
537155,21934,1,1.65,United Kingdom,8933
537156,84792,3,4.65,United Kingdom,8934
537156,22173,5,2.95,United Kingdom,8935
537156,75013B,4,1.65,United Kingdom,8936
537156,20829,3,2.1,United Kingdom,8937
537156,22467,4,2.55,United Kingdom,8938
537156,82581,2,0.55,United Kingdom,8939
537156,82580,3,0.55,United Kingdom,8940
537156,82582,3,2.1,United Kingdom,8941
537156,21164,2,2.95,United Kingdom,8942
537156,85150,2,2.55,United Kingdom,8943
537156,21340,2,12.75,United Kingdom,8944
537156,21761,1,29.95,United Kingdom,8945
537156,21670,6,1.25,United Kingdom,8946
537156,21673,6,1.25,United Kingdom,8947
537156,84406B,16,3.25,United Kingdom,8948
537156,22830,1,26.95,United Kingdom,8949
537156,21671,12,1.25,United Kingdom,8950
537156,21673,6,1.25,United Kingdom,8951
537156,21670,6,1.25,United Kingdom,8952
C537157,35953,-24,1.25,United Kingdom,8953
537158,22629,4,1.95,United Kingdom,8954
537158,22659,2,1.95,United Kingdom,8955
537158,22900,6,2.95,United Kingdom,8956
537158,22902,6,2.1,United Kingdom,8957
537158,22834,7,2.1,United Kingdom,8958
537158,22865,12,2.1,United Kingdom,8959
537158,22867,12,2.1,United Kingdom,8960
537158,22866,14,2.1,United Kingdom,8961
537158,22632,7,2.1,United Kingdom,8962
537158,22633,16,2.1,United Kingdom,8963
537159,22112,6,4.95,United Kingdom,8964
537159,22111,1,4.95,United Kingdom,8965
537159,21479,1,3.75,United Kingdom,8966
537159,22114,6,3.95,United Kingdom,8967
537159,35598B,1,2.95,United Kingdom,8968
537159,22866,3,2.1,United Kingdom,8969
537159,22865,7,2.1,United Kingdom,8970
537159,22632,3,2.1,United Kingdom,8971
537159,22684,1,1.25,United Kingdom,8972
537159,22676,1,1.25,United Kingdom,8973
537159,21481,1,2.95,United Kingdom,8974
537159,84032A,1,2.95,United Kingdom,8975
537159,21217,1,9.95,United Kingdom,8976
537159,22946,2,16.95,United Kingdom,8977
537159,22694,2,2.1,United Kingdom,8978
537159,82011B,1,3.75,United Kingdom,8979
537159,22898,2,1.95,United Kingdom,8980
537159,22667,1,2.95,United Kingdom,8981
537159,22357,1,4.25,United Kingdom,8982
537159,21630,1,8.95,United Kingdom,8983
537159,21623,1,9.95,United Kingdom,8984
537159,82484,1,6.45,United Kingdom,8985
537159,22765,1,14.95,United Kingdom,8986
537159,22193,2,8.5,United Kingdom,8987
537159,22072,6,3.75,United Kingdom,8988
537159,84997A,1,3.75,United Kingdom,8989
537159,84997B,2,3.75,United Kingdom,8990
537159,21258,3,12.75,United Kingdom,8991
537160,22605,1,14.95,United Kingdom,8992
537160,22297,8,1.25,United Kingdom,8993
537160,22296,8,1.65,United Kingdom,8994
537160,21811,10,1.25,United Kingdom,8995
537160,20974,6,0.65,United Kingdom,8996
537160,21810,6,1.25,United Kingdom,8997
537160,21809,6,1.25,United Kingdom,8998
537160,21754,6,5.95,United Kingdom,8999
537160,20878,4,1.25,United Kingdom,9000
537160,84406B,3,3.25,United Kingdom,9001
537160,22158,6,2.95,United Kingdom,9002
537160,22752,2,8.5,United Kingdom,9003
537160,22694,3,2.1,United Kingdom,9004
537160,22086,3,2.95,United Kingdom,9005
537160,22865,1,2.1,United Kingdom,9006
537160,22866,4,2.1,United Kingdom,9007
537160,22633,7,2.1,United Kingdom,9008
537160,22470,10,2.95,United Kingdom,9009
537160,20977,4,1.25,United Kingdom,9010
537160,22553,4,1.65,United Kingdom,9011
537160,22557,2,1.65,United Kingdom,9012
537160,22748,1,2.1,United Kingdom,9013
537160,22745,1,2.1,United Kingdom,9014
537160,21870,12,1.25,United Kingdom,9015
537160,21868,6,1.25,United Kingdom,9016
537160,22187,4,4.25,United Kingdom,9017
537163,22738,10,1.65,United Kingdom,9018
537163,22551,12,1.65,United Kingdom,9019
537163,22557,12,1.65,United Kingdom,9020
537163,22659,12,1.95,United Kingdom,9021
537163,22435,24,1.25,United Kingdom,9022
537163,22466,24,1.95,United Kingdom,9023
537163,21731,24,1.65,United Kingdom,9024
537163,21094,12,0.85,United Kingdom,9025
537163,21086,12,0.65,United Kingdom,9026
537163,21914,12,1.25,United Kingdom,9027
537163,22027,12,0.42,United Kingdom,9028
537163,22712,12,0.42,United Kingdom,9029
537163,22714,12,0.42,United Kingdom,9030
537163,21577,12,2.25,United Kingdom,9031
537163,21580,6,2.25,United Kingdom,9032
537163,22331,8,1.65,United Kingdom,9033
537163,22334,8,1.65,United Kingdom,9034
537163,22801,8,3.75,United Kingdom,9035
537163,21429,8,1.65,United Kingdom,9036
537163,85199L,24,0.65,United Kingdom,9037
